NodeID,X,Y,Z,NormalX,NormalY,NormalZ,NodalArea,Pressure_Reconstructed,Pressure_RelativeToMax,IsActivePressureNode,FX_From_KU,FY_From_KU,FZ_From_KU,KU_ForceMagnitude,FX_From_Pressure,FY_From_Pressure,FZ_From_Pressure,PressureForceMagnitude,IsFixedNode
84,18.172764869495,5.205407048753,-8.5683429589597,0.241188229101627,0.482948191202478,-0.841777454412433,6.10518138140396,0,0,0,-1.16471219361799e-06,-5.37994740662517e-06,-3.67797736074323e-06,6.62026480272165e-06,0,0,0,0,0
85,17.03870916126,8.85302500553,-5.6171096285782,0.288790641838858,0.826757196072009,-0.48277583196495,6.79733647501399,0,0,0,-2.61492367303884e-06,-2.92634383614043e-06,-6.97001266836139e-06,7.99889934055019e-06,-0.139583874875804,-0.420591774875907,0.195675754300102,0.48442760041055,0
86,16.796565475311,9.58040135188,4.527287702976,0.322634531599606,0.848243856996865,0.419987283243891,8.31986437462765,0.758888440896799,0.525836737985441,1,-1.93512482436436,-4.70290914223448,-2.32375570335312,5.59123448398026,-1.83918923857731,-4.64147221522091,-2.24414357968008,5.47376121019045,0
87,16.424422886984,10.63134901257,-0.7734440919838,0.311819325930095,0.94911799902752,-0.0440877749324772,5.43301359972866,0.571618062472004,0.39607636794235,1,-1.1173879840486,-3.22676527908648,0.206212430525719,3.42097846232881,-1.05396529519298,-3.11368974462921,0.165529034660985,3.29139887139134,0
88,19.184299689128,2.371148160686,9.48803923098,0.167671737731557,0.196658016191806,0.966028888301785,5.03915134700791,0,0,0,2.29962959008567e-07,-5.27666093501269e-07,4.46542902238223e-07,7.28501909596811e-07,0,0,0,0,0
89,21.152265232011,2.036977515516,9.126409187514,0.250311279022145,0.211744733696136,0.944726643715657,3.93470952890956,0,0,0,-1.05448199652549e-06,4.4740045648502e-07,4.98933835323123e-07,1.24941363106444e-06,0,0,0,0,0
90,21.017640546623,4.026553455443,8.328924717785,0.325092304487617,0.451624918078385,0.830872990855776,3.81445759048777,0,0,0,-9.59354165996906e-07,1.01516508421717e-07,1.30965494005153e-07,9.73559437280421e-07,0,0,0,0,0
91,20.489443477683,5.989798996663,7.191010684722,0.375997907654111,0.607725813518377,0.699496182279187,4.4804651819581,0,0,0,-3.42961073929171e-07,5.77849196697899e-06,-5.78367803788504e-06,8.18287989381399e-06,-0.16150977585344,-0.267803173186832,-0.257862038732471,0.405335389874152,0
92,22.670456951828,4.754166686105,6.957482969731,0.434665391118024,0.584387116615689,0.685242800544316,4.36049339879252,0,0,0,-2.58489433405812e-06,-5.18010442943084e-06,6.10570796805154e-06,8.41396638982964e-06,-0.0525820891602886,-0.0775095296581196,-0.0724934391703412,0.118439444489695,0
93,24.896020669442,3.096266971583,6.776327959036,0.531584946339941,0.52297331596368,0.666270482322844,5.37163884977108,0,0,0,-1.86924542135147e-06,-6.84330634588559e-06,6.5727244730196e-06,9.67086486241599e-06,0,0,0,0,0
94,27.980856124517,3.109445101003,2.654385845174,0.741967003024583,0.604844529053114,0.289219747073457,5.29385997977643,0,0,0,2.88710174558421e-06,-3.0780926117864e-06,-4.77475080172714e-08,4.22046092750677e-06,0,0,0,0,0
95,28.736190030104,2.807276234047,0.700627207397,0.798397461063826,0.597292308019236,0.0761800035960283,3.4427219979169,0,0,0,-5.28093826737686e-07,1.1795716004237e-06,5.83868424979678e-07,1.41815887264186e-06,0,0,0,0,0
96,28.382925943644,3.175866192759,-1.1558197985545,0.779009267231007,0.613105624707031,-0.1313242343241,3.90418363613597,0,0,0,1.66922752825593e-06,-1.96330208246387e-06,-1.30826227961317e-06,2.8900563662934e-06,0,0,0,0,0
97,27.75717029116,3.136966693999,-3.0448218732741,0.728880117751902,0.596423246376012,-0.336174188670506,4.88970667742426,0,0,0,-1.19442441205361e-06,1.7626498927982e-07,-1.94804537636574e-06,2.29185510251747e-06,0,0,0,0,0
98,25.118514906564,3.275927115389,-6.3768351126112,0.537934244852787,0.549582935077886,-0.639206809793074,5.78599440743942,0,0,0,-1.0682385907651e-06,-3.64373199705781e-06,-4.52397666916848e-06,5.90629168398949e-06,0,0,0,0,0
99,21.004469566246,5.460750271593,-7.2908366879336,0.394217902295789,0.606432277913287,-0.690530330843193,6.30759007919534,0,0,0,2.12976353721958e-06,3.41562793351735e-06,4.24197992997255e-06,5.84780306020851e-06,-0.0721485228754697,-0.108243631582884,0.0981460957942667,0.162956280182817,0
100,22.112268404076,6.68162180846,5.301534219629,0.49353328725592,0.732076511761274,0.469562429606342,6.18732643624173,0.304176148063816,0.210764830311343,1,-1.16088863909763,-1.96934064909025,-0.94885320158799,2.47513381915179,-1.08619052802753,-1.74585421413437,-0.999509494800658,2.28622746689478,0
101,21.547433627908,8.155877578537,2.932755136952,0.463822919563221,0.842225688089058,0.274816647259154,6.89437803178649,1.34381815515559,0.931136800973787,1,-3.15736478412695,-5.73328784814306,-1.87075516111338,6.80729511645722,-3.12470702925896,-5.7773669778851,-1.86213353062974,6.82710073909513,0
102,25.580921183796,4.670171015482,-4.0466930000442,0.583564589627034,0.709909104858911,-0.394311339644007,5.95838375294945,0,0,0,-1.48692911192128e-07,-5.29573540089534e-07,-1.43138400195142e-06,1.53343336250527e-06,-0.0651690457998727,-0.0886145661510742,0.0414185955609929,0.117537423499301,0
103,20.703661722618,8.968845669992,0.231326844226,0.447449563462845,0.894224988278773,0.0122702279823309,5.79358692963228,0.784626664574516,0.543670852791876,1,-2.57918572322773,-5.15450986778699,-0.070726480018979,5.76421488209722,-2.53191556179477,-5.06841148816439,-0.0578681198344195,5.66592800384089,0
104,19.357108292746,8.765121975488,-4.1959857805924,0.355775310328949,0.853887798943503,-0.379867813029427,6.98856100684636,0.387966172583618,0.268823262611545,1,-1.25693461535233,-2.74339203645014,0.941513604136862,3.16109670204879,-1.12305662833273,-2.56190393135413,1.01980723511788,2.97735028854997,0
105,21.523348598515,8.30560318967,-2.320056739454,0.487471511406992,0.848263372710356,-0.206931815061471,5.91684414366011,1.44320163669852,1,1,-2.86261204070329,-4.98135870784498,1.21518410674234,5.87240620913451,-2.85304577985156,-5.02949547394977,1.15504506726361,5.89659427566625,0
106,22.808896202868,7.806804846034,0.088092250448,0.517537059878308,0.855566766861401,0.0126846006970957,5.39909694644699,0.779529924884506,0.540139302133668,1,-2.13996775633046,-3.6148561141826,-0.0680437926179409,4.20134224767409,-2.10586471878536,-3.5316353373914,-0.0561082047227747,4.11220895636078,0
107,21.72919559793,7.173273517029,-4.8693685081939,0.492593919176933,0.745598031444267,-0.448814890903079,7.4877902729366,0.275305144296618,0.190760000055438,1,-1.18224689333238,-1.94280834846937,0.76747336519386,2.40025568678804,-1.0878254069754,-1.72154775005502,0.861306643849208,2.21109473033596,0
108,23.765602443983,6.885006210794,2.233408899049,0.579684679149396,0.765280834214939,0.279840878970082,8.24826006566754,0.192059221492207,0.133078577939783,1,-1.23542845669589,-1.84617562006624,-0.563531079952183,2.29177118618178,-1.1581560576859,-1.64012012644585,-0.521329565594462,2.07439244095475,0
109,19.754084987119,9.17764354003,2.430107976188,0.376825396635623,0.886781725384254,0.267620612014342,8.71100629906913,1.13839772581715,0.788800190402608,1,-3.24659970386569,-7.64018646771009,-2.30571295279149,8.61563527078484,-3.26649751542396,-7.64767532199549,-2.29927951780205,8.62807221515408,0
110,15.738664945649,8.436975724604,6.790927909125,0.254472410311603,0.744085340065951,0.617722266952667,5.65161417851128,0.185605755795179,0.128606946580086,1,-0.5241389442374,-1.42310761997847,-0.963791657323073,1.79690046736947,-0.441735197584575,-1.21772727153425,-0.911539898730485,1.58394907733832,0
111,11.742743298588,8.937443558152,7.187671419627,0.10827333860659,0.717903482871419,0.687671050305354,5.03470965964778,0,0,0,-8.37358596052218e-07,2.50003385826592e-07,-8.48560459676406e-08,8.77992972548507e-07,0,0,0,0,0
112,17.960154516719,6.949436324436,7.483651749409,0.247926996640516,0.571532502457309,0.782229380023341,6.03612660596696,0,0,0,-1.11129556620848e-06,-3.96924698664591e-08,6.36796768649361e-08,1.11382603169631e-06,-0.114836893716603,-0.272582428354155,-0.259688622147995,0.393607511207613,0
113,14.078735295308,7.869931926417,7.779079130012,0.135740717191836,0.635589559832812,0.760000242847183,4.62445538458697,0,0,0,1.6471624749298e-06,-2.87718254528974e-06,1.81063958101108e-06,3.77753084832682e-06,-0.0104801587766807,-0.0415933531998233,-0.0414729834920089,0.0596644711542651,0
114,26.754927826731,3.166576499078,4.81534690522,0.645377596765758,0.594425523043321,0.479735401182286,8.02780689746111,0,0,0,4.26450600957953e-07,-2.02470704066581e-08,4.03268527890735e-07,5.87278098097156e-07,0,0,0,0,0
115,23.753238189824,4.966908313304,5.917331716631,0.569310988586492,0.695978265218376,0.437606275798567,8.11432192688846,0,0,0,1.70092432298478e-06,2.62083617915722e-06,-2.9932154110221e-06,4.32680763696294e-06,-0.198103092261014,-0.243283383126474,-0.139556675790891,0.34337691452199,0
116,22.702022566112,3.139816538379,8.074880628006,0.392800647918663,0.415796349001282,0.820256695889697,4.67808231296195,0,0,0,3.13252565842248e-06,3.55280050308437e-06,-4.00389537311141e-06,6.20211952272888e-06,0,0,0,0,0
117,28.981461361526,0.472839552982,4.324794985698,0.776473219654015,0.440104611088998,0.450995865234183,6.36619110984527,0,0,0,-7.24102580184488e-07,1.89530823767195e-06,1.23039600011948e-07,2.03264768358614e-06,0,0,0,0,0
118,19.736618042718,4.64323804525,8.467067136115,0.216403808378159,0.435338426651842,0.873870611703889,6.15479471798549,0,0,0,1.09371916580652e-06,2.15088148311331e-06,-1.65397163003414e-06,2.92542901486432e-06,0,0,0,0,0
119,15.741095726983,4.544609534125,9.354589892608,0.169955058874528,0.39173337697209,0.90424567421083,6.11668588709983,0,0,0,-6.18019091681334e-07,-8.90283928684735e-07,3.18142435281471e-07,1.12949886254204e-06,0,0,0,0,0
